0.0533783,0.3203035,1058064,0,1
0.051591,0.389441,2181475,0,1
0.0876836,0.3448318,1156738,1,1
0.0764747,0.3627683,1674868,1,1
0.0790929,0.3835587,1010390,1,1
0.0841974,0.2517787,1924656,1,1
0.0755929,0.3347826,1026102,1,1
0.0881329,0.3477743,853699.7,1,1
0.0457586,0.3844959,2866914,0,1
0.0637247,0.3661887,1198565,1,1
0.0693506,0.3511921,2181475,0,1
0.0893216,0.382181,1386825,1,1
0.068168,0.3853451,2262782,1,1
0.0733725,0.4042431,1934934,1,1
0.0732739,0.3788876,1421381,1,1
0.0657664,0.3419807,1171834,1,1
0.050457,0.2952446,327165.3,0,1
0.0793639,0.3813824,982776.9,1,1
0.0747523,0.3206098,599737.7,1,1
0.0813302,0.3516859,709584.5,1,0
0.0745295,0.4078894,1618598,1,1
0.0747743,0.3892278,1333299,1,1
0.0461957,0.3133696,590944.5,0,1
0.0696252,0.3428921,1039104,1,1
0.0917959,0.4095875,1709855,1,1
0.0820808,0.420738,1924656,1,1
0.078849,0.3572551,1924656,1,1
0.0748732,0.3451215,984724.2,1,1
0.0807236,0.372408,1350949,1,1
0.0765963,0.3948902,3323451,1,1
0.075504,0.3522365,1557883,1,1
0.0813902,0.3867688,1535218,1,1
0.069222,0.3279748,892751.3,1,1
0.0765449,0.349894,935538.7,1,1
0.0444323,0.3401799,774523.1,0,1
0.0405138,0.2775362,411075.3,0,0
0.0177096,0.3214286,951834.7,0,1
0.0208774,0.2848837,1130396,0,1
0.0177096,0.3214286,1130502,0,1
0.0400616,0.3242938,771768.2,0,1
0.0057194,0.3231788,1170189,0,0
0.0459433,0.3526882,666393,0,1
0.0419989,0.3444445,697130.8,0,0
0.0052448,0.3236264,1495291,0,1
0.0512821,0.348718,891805.3,0,0
0.0349902,0.2913669,812541.7,0,1
0.0633741,0.1461539,1254923,1,0
0.0735244,0.158209,1648079,0,0
0.0919527,0.1908163,1871581,1,0
0.0405138,0.3095182,680104.3,0,0
0.0325758,0.369482,958800.3,0,1
0.0294337,0.3158618,923625.4,0,1
0.0430303,0.3993153,1572897,0,1
0.0326899,0.3479637,1718295,0,1
0.0337395,0.3682363,985633.6,0,0
0.0015152,0.3130931,1082121,0,0
0.025974,0.3415058,670990,0,0
0.0177096,0.3700772,1718295,0,1
0.0400616,0.3729424,1173041,0,1
0.0175791,0.3591459,1864472,0,1
0.0327922,0.3372201,1540821,0,1
0.0030053,0.3957561,3206487,0,1
0.0486258,0.3641525,1729368,0,1
0.0506198,0.1804668,1778618,0,1
0.0314685,0.3298452,1718295,0,0
0.0057194,0.3718275,1778618,0,1
0.0422365,0.3645779,969587.6,0,1
0.0242769,0.3077396,3206487,0,0
0.0459433,0.4013368,1012877,0,1
0.0470683,0.4178794,2634672,0,1
0.0337044,0.3799412,3206487,0,1
0.040483,0.3634924,1055816,0,1
0.0419989,0.3930931,1059597,0,1
0.0523715,0.1964747,2272752,0,1
0.0128645,0.3080826,838782.5,0,0
0.0110772,0.3772201,1729368,0,1
0.0471698,0.3326109,917006.4,0,1
0.0359609,0.3505474,1327755,0,1
0.0385791,0.3713377,800988.8,0,1
0.0052448,0.372275,2272752,0,1
0.0276542,0.3731242,1793825,0,1
0.0328587,0.3920222,1533923,0,0
0.03276,0.3666667,1126803,0,1
0.0340157,0.3956685,1283146,0,1
0.0342605,0.3770069,1056975,0,1
0.0512821,0.3973666,1355491,0,1
0.041567,0.4085171,1525775,0,1
0.0343593,0.3329006,780642.1,0,1
0.0349902,0.3400156,1235015,0,1
0.0408764,0.3745479,1217047,0,1
0.0672884,0.3444312,857747.5,1,1
0.047652,0.3684454,2166910,0,1
0.0593504,0.404395,1209239,1,1
0.0287509,0.3444312,594898.5,0,1
0.0590712,0.3467195,984884.1,1,0
0.0562083,0.3507747,1164876,1,1
0.0698049,0.4342283,1983738,0,1
0.0700646,0.3823712,981715.5,0,1
0.0659354,0.3020232,3322849,1,0
0.0594645,0.3828767,2167114,1,1
0.0267746,0.3521891,799171.1,0,1
0.0267746,0.3835616,751875.6,0,1
0.0531176,0.4085616,1547168,1,1
0.0444305,0.4215782,1223498,0,1
0.060514,0.4031493,1243081,1,1
0.0495019,0.354395,732835.1,0,1
0.0282897,0.3480061,1364771,0,1
0.0267746,0.3141739,652128.3,0,1
0.068333,0.1978474,2351473,1,0
0.0527486,0.3764188,846252.6,0,0
0.0444842,0.4049902,2167114,0,1
0.0668362,0.4078554,1479440,1,1
0.0443537,0.3940589,2351473,0,1
0.0595668,0.3721331,1943284,1,1
0.0297799,0.4306691,4044021,0,0
0.0267746,0.322198,555911.5,0,0
0.0754004,0.3990655,2181079,1,1
0.0377717,0.3545294,816831.9,0,0
0.0275198,0.3573321,782928.3,0,1
0.0298049,0.3435616,740628.4,0,1
0.0773944,0.2153798,2243192,1,0
0.0582431,0.3647582,2167114,0,1
0.032494,0.4067405,2243192,0,1
0.0267746,0.3205987,551396.3,0,1
0.0690111,0.3994909,1222844,1,1
0.0675562,0.3779542,1067242,1,1
0.0510515,0.3426526,4044021,0,1
0.0727179,0.4362498,1277441,1,1
0.0738429,0.4527924,3322849,1,1
0.0307272,0.3400834,635449.7,0,0
0.0672576,0.3984054,1331595,1,1
0.0687735,0.4280061,1336364,1,1
0.0791461,0.2313877,2866395,1,0
0.0396391,0.3429956,1057873,0,1
0.0378518,0.4121331,2181079,0,1
0.0739444,0.3675239,1156528,0,1
0.0267746,0.3017434,678214.9,0,0
0.0627355,0.3854604,1674565,1,1
0.0653537,0.4062507,1010207,1,1
0.0390124,0.3297155,475700.6,0,1
0.0267746,0.3007045,385251,0,0
0.0704582,0.2744707,1924307,1,0
0.0618536,0.3574747,1025916,0,1
0.0743936,0.3704664,853544.9,0,1
0.0320194,0.407188,2866395,0,1
0.0499854,0.3888808,1198347,1,1
0.0556113,0.3738842,2181079,1,1
0.0755823,0.4048731,1386573,1,1
0.0544288,0.4080372,2262372,0,1
0.0596333,0.4269351,1934583,1,1
0.0595346,0.4015797,1421124,1,1
0.0656246,0.4040745,982598.7,1,1
0.0443504,0.4182283,1030466,0,1
0.0610131,0.3433019,599628.9,1,0
0.0675909,0.374378,709455.9,1,1
0.0607903,0.4305815,1618304,1,1
0.0610351,0.4119199,1333057,1,1
0.027453,0.3865467,542432.4,0,1
0.0558859,0.3655841,1038916,1,0
0.0780566,0.4322796,1709545,1,1
0.0683416,0.4434301,1924307,1,1
0.0651098,0.3799472,1924307,1,0
0.0611339,0.3678136,984545.7,1,1
0.0669844,0.3951001,1350705,1,1
0.0628571,0.4175822,3322849,1,1
0.0550765,0.3250711,768200.1,0,1
0.0617648,0.3749285,1557601,1,1
0.067651,0.4094609,1534939,1,1
0.0628056,0.372586,935369.1,1,1
0.0306931,0.362872,774382.8,0,0
0.0177096,0.3214286,950317.5,0,1
0.0328587,0.3433735,848348.9,0,0
0.0569736,0.223119,1161679,0,1
0.068672,0.2590686,648272.1,1,0
0.0683929,0.2013932,527995.6,0,0
0.0655299,0.2054484,624489.3,0,0
0.0791266,0.288902,1063480,0,0
0.0752571,0.1566968,1781377,1,0
0.0687862,0.2375504,1161788,1,0
0.0660006,0.1171827,320244.6,1,0
0.0776547,0.052521,1260623,1,0
0.0538058,0.2596639,1161788,0,1
0.0761579,0.2625291,793126.6,1,0
0.0536754,0.2487325,1260623,0,1
0.0867161,0.0700535,1202574,1,0
0.0735294,0.0588235,312562.2,1,0
0.0418157,0.2614141,1202574,0,1
0.0820396,0.2909235,684835.1,1,1
0.0831646,0.3074661,1781377,1,1
0.0698006,0.2695278,2167997,0,1
0.0638412,0.1953782,411041.3,1,0
0.0765792,0.2530791,713866.9,1,0
0.0780952,0.2826797,716423.5,1,1
0.0884678,0.0860614,1536672,1,0
0.0489607,0.1976693,567124.6,0,0
0.0720571,0.240134,897732.8,0,1
0.0746753,0.2609244,541571.2,1,0
0.0797798,0.1291444,1031619,1,0
0.041341,0.2618617,1536672,0,1
0.084904,0.2595468,743340.8,1,0
0.068955,0.2816088,1037129,1,0
0.0703347,0.1979755,321460.6,1,0
0.0701119,0.2852552,867571.6,1,0
0.0703568,0.2665935,714650.8,1,0
0.0873783,0.2869532,916485.6,1,0
0.0776632,0.2981037,1031619,0,0
0.0704556,0.2224873,527814.2,1,0
0.0710864,0.2296022,835028.4,1,0
0.0769726,0.2641346,822879.8,1,0
0.0648044,0.2053406,478516.5,1,0
0.0273709,0.3301218,2113727,1,1
0.0208774,0.2848837,936171.6,0,0
0.0613912,0.3457533,2167303,1,1
0.0208774,0.2848837,1130396,0,1
0.0208774,0.3335324,1718134,0,1
0.047652,0.3684454,2166910,0,1
0.0569736,0.223119,1161679,0,1
0.0245137,0.3088837,1102233,0,1
0.0228537,0.3457533,1503152,0,1
0.0208774,0.3420266,1734468,0,1
0.0208774,0.2982171,1337307,0,1
0.0208774,0.3293282,1157477,0,1
0.0230419,0.3086933,904489.3,0,1
0.0348634,0.3130889,919897.1,1,1
0.0243739,0.292576,762848.9,0,0
0.0462784,0.2937073,958221.1,1,1
0.0590855,0.3153185,1822097,1,1
0.0208774,0.2848837,1473165,0,1
0.0208774,0.3233453,2075741,0,1
0.0399683,0.3808837,1067308,0,1
0.0208774,0.3535112,2019296,0,1
0.0208774,0.3196663,1037948,0,1
0.0208774,0.3848837,1899792,0,1
0.0234748,0.3591695,1184664,0,1
0.0436046,0.3557171,1851682,1,1
0.0273709,0.2848837,638707.4,0,0
0.0507817,0.2638311,1509374,0,1
0.0223437,0.3429482,1290595,0,1
0.0208774,0.3515504,848883.8,0,1
0.0208774,0.315496,1647757,0,1
0.0468514,0.3777409,2138258,1,1
0.0231501,0.2898837,1230111,0,1
0.0326329,0.3693665,1755571,1,1
0.0208774,0.3048837,695435.9,0,1
0.0494322,0.3284734,2028178,0,1
0.0208774,0.3348837,1238811,0,1
0.0523459,0.2579606,1386505,0,1
0.0208774,0.3088837,1388088,0,1
0.0236322,0.3242777,1046710,0,1
0.0260427,0.3644292,2238589,0,1
0.0208774,0.3235201,1404643,0,1
0.0250096,0.3394292,1141827,0,1
0.0208774,0.3002683,1266721,0,1
0.0235512,0.323119,1506142,0,1
0.0775309,0.302275,1601919,1,1
0.0246653,0.2973837,894365.9,0,1
0.0208774,0.3128837,1194711,0,1
0.0226956,0.3348837,1143384,1,1
0.0237787,0.3125433,1291802,0,1
0.0318744,0.3558515,2063920,0,1
0.0216225,0.3586542,1978255,0,1
0.0239077,0.3448837,1871374,0,0
0.0332741,0.2667019,670777.2,0,0
0.0583105,0.205472,1473165,0,1
0.0234026,0.344143,1491532,0,1
0.043159,0.3633151,1831549,1,1
0.0208774,0.3219208,1393234,0,1
0.0419813,0.3116694,1720859,0,1
0.0208774,0.2848837,787367.4,0,1
0.0534861,0.2327098,1230759,0,1
0.0248299,0.3414055,1605615,0,1
0.0208774,0.3248837,1200382,0,1
0.0486224,0.3420266,1937316,0,1
0.0250096,0.3121564,1149750,0,0
0.0208774,0.2848837,853101.3,0,1
0.0208774,0.3098837,1163970,0,1
0.0594449,0.2242777,858545.6,0,1
0.0208774,0.3086933,1046574,0,0
0.0242444,0.4163652,1714569,1,1
0.0223925,0.3448837,2014439,0,1
0.0537057,0.2737726,1049802,0,0
0.0208774,0.3030655,1713671,0,1
0.0392526,0.3295646,1440648,1,1
0.0208774,0.2848837,976298.1,0,1
0.0208774,0.327308,1501419,0,1
0.0256621,0.3059363,1498954,0,1
0.0331151,0.3310376,1201971,1,1
0.0208774,0.3020266,973428.1,0,1
0.0684964,0.3717885,2156684,1,1
0.0208774,0.2848837,949807.6,0,1
0.0208774,0.2848837,991956.6,0,1
0.0432654,0.3430927,1578537,1,1
0.0427629,0.2848837,1159733,0,0
0.0447603,0.3882735,1682181,1,1
0.0308206,0.3192587,826511,0,1
0.0551159,0.344624,1515105,0,1
0.0222978,0.3505087,1282478,0,1
0.0208774,0.3248837,1008116,0,1
0.0616937,0.3757,1792609,1,1
0.0215558,0.3878688,1370585,0,1
0.0265592,0.3373837,1492891,0,1
0.0231501,0.3173837,1318555,0,1
0.0208774,0.3148837,894730.1,0,0
0.0281501,0.3088837,1535991,0,1
0.0230419,0.3134552,1464115,0,1
0.0491793,0.3263932,1941040,1,1
0.032241,0.4161337,1880810,0,1
0.0208774,0.3106902,1403976,0,1
0.0259279,0.318217,1039569,0,1
0.0247959,0.3641941,1956662,0,1
0.0208774,0.3316922,988523,0,1
0.0245137,0.3088837,1102233,0,1
0.0266029,0.3418947,515155.1,0,0
0.0466667,0.3746667,1009059,0,0
0.0363263,0.3233151,1102336,0,1
0.0213459,0.3454286,1102336,0,1
0.043698,0.3482938,752540.2,0,1
0.0212155,0.3344972,1196113,0,1
0.0364286,0.3125714,988481.8,0,1
0.0522622,0.3395039,1109440,0,1
0.0495797,0.3766882,649790.3,1,1
0.0507047,0.3932308,1690219,0,1
0.0373408,0.3552925,2057055,0,1
0.0456353,0.3684444,679762.3,0,1
0.0147135,0.3525714,1109440,0,1
0.0395972,0.3258987,851793.4,0,1
0.0088811,0.3476264,1458037,0,0
0.0524441,0.3453115,705302.1,0,1
0.0312905,0.3484755,1150791,0,1
0.0364951,0.3673735,984056.1,0,1
0.0444527,0.3148163,360875.8,0,1
0.037652,0.3710199,823175.8,0,1
0.0378969,0.3523582,678080.2,0,1
0.0549184,0.3727179,869586.7,0,1
0.0452034,0.3838684,978828.8,0,1
0.0379957,0.308252,500804.6,0,1
0.0397188,0.3580206,1690219,0,0
0.0445128,0.3498993,780770.9,0,1
0.0730896,0.3817029,1209458,1,1
0.0325758,0.369482,958800.3,0,1
0.0593504,0.404395,1209239,1,1
0.068672,0.2590686,648272.1,1,1
0.034552,0.3817029,838830.6,0,1
0.0325758,0.3779762,967915.4,0,0
0.0465618,0.3490385,513346.3,0,0
0.0707839,0.3512681,1016817,1,1
0.0325758,0.3592949,1158363,0,1
0.0516667,0.4168333,595608.4,0,0
0.0325758,0.3894608,1126863,0,1
0.0325758,0.4208333,1060175,0,1
0.0351732,0.395119,661098.8,0,1
0.055303,0.3916667,1033327,1,1
0.0624801,0.2997807,842302.3,1,0
0.0585498,0.4136905,1193250,0,1
0.0443312,0.4053161,979692.3,0,1
0.0611305,0.3644231,1131820,1,1
0.0353306,0.3602273,584113.8,0,0
0.037741,0.4003788,1249239,0,1
0.0325758,0.3594697,783857.3,0,0
0.0352496,0.3590686,840498.8,0,1
0.0892292,0.3382246,893947.1,1,1
0.0363636,0.3333333,499098.7,0,1
0.0343939,0.3708333,638062.8,0,1
0.0354771,0.3484929,720886.9,0,0
0.0435728,0.3918011,1151766,0,1
0.0333209,0.3946038,1103960,0,1
0.0700089,0.2414216,822096.3,1,0
0.035101,0.3800926,832345.6,0,1
0.0548574,0.3992647,1022091,0,0
0.0325758,0.3578704,777490.6,0,1
0.0536797,0.347619,960321.4,1,0
0.0651845,0.2686594,686821.9,1,1
0.0365283,0.3773551,896009.4,0,1
0.0325758,0.3608333,669870.4,0,1
0.0603207,0.3779762,1081115,1,1
0.0711433,0.2602273,479109.3,1,0
0.0359428,0.4523148,956810.9,0,0
0.0340909,0.3808333,1124153,0,1
0.0373604,0.341886,836487.7,0,1
0.0801948,0.4077381,1203532,1,1
0.0549638,0.3790423,880899,0,1
0.0564587,0.4242232,938736.9,0,1
0.0425189,0.3552083,461232.5,0,0
0.0668142,0.3805736,845500.7,1,1
0.0733921,0.4116496,1000361,1,1
0.0325758,0.3208333,501550.7,0,1
0.0332542,0.4238184,764851.4,0,1
0.0382576,0.3733333,833104.3,0,1
0.0348485,0.3533333,735816.6,0,0
0.0325758,0.3425725,674689.3,0,0
0.0398485,0.3448333,857156.3,0,1
0.0439394,0.4520833,1049582,0,1
0.0364943,0.4001437,1091911,0,1
0.0325758,0.3676418,551642.9,0,1
0.0424901,0.3217391,595006.3,0,1
0.0287509,0.3444312,594898.5,0,1
0.0228537,0.3457533,1503152,0,1
0.034552,0.3817029,838830.6,0,1
0.0249428,0.3787643,702534.6,0,1
0.0450066,0.4115362,1376089,0,1
0.0346662,0.3601846,1503294,0,1
0.0196858,0.3822981,1503294,0,1
0.0420379,0.3851633,1026265,0,1
0.0195554,0.3713668,1631181,0,1
0.0347685,0.349441,1348026,0,1
0.0049815,0.407977,2805276,0,1
0.0506021,0.3763734,1512981,0,1
0.0334448,0.3420661,1503294,0,0
0.0076957,0.3840484,1556068,0,1
0.0442128,0.3767988,848268.1,0,1
0.0427579,0.3552621,740329.6,0,1
0.0479196,0.4135577,886141.3,0,1
0.0490446,0.4301003,2305010,0,1
0.0356807,0.3921621,2805276,0,1
0.0424592,0.3757133,923706.9,0,1
0.0439752,0.405314,927015,1,1
0.0543478,0.2086957,1988374,0,0
0.0130534,0.389441,1512981,0,1
0.0491461,0.3448318,802266.1,0,1
0.0379372,0.3627683,1161620,0,1
0.0405554,0.3835587,700765.2,0,1
0.007221,0.3844959,1988374,0,1
0.030813,0.3511921,1512981,0,1
0.050784,0.382181,961844.6,0,1
0.0296304,0.3853451,1569373,0,1
0.034835,0.4042431,1341991,0,1
0.0347363,0.3788876,985811.8,0,1
0.0272288,0.3419807,812736.2,0,1
0.0258592,0.3642594,461822.1,0,0
0.0359919,0.4078894,1122593,0,1
0.0362368,0.3892278,924721.1,0,1
0.0532583,0.4095875,1185885,0,1
0.0435433,0.420738,1334862,0,1
0.0363356,0.3451215,682964.3,0,1
0.0380588,0.3948902,2305010,0,1
0.0369665,0.3522365,1080484,0,1
0.0428527,0.3867688,1064764,1,1
0.0208774,0.3420266,1734468,0,1
0.0294337,0.324356,932406.2,0,0
0.0176559,0.3951594,979328.9,0,1
0.0400616,0.3814366,1184193,0,1
0.0175791,0.3676401,1882198,0,1
0.0486258,0.3726467,1745809,0,1
0.0057194,0.3803217,1795527,0,1
0.0422365,0.3730721,978805.3,0,1
0.0407816,0.3515354,854256.4,0,1
0.0459433,0.409831,1022507,0,1
0.0470683,0.4263736,2659720,0,1
0.040483,0.3719866,1065853,0,0
0.0419989,0.4015873,1069670,0,1
0.0110772,0.3857143,1745809,0,1
0.0359609,0.3590416,1340378,0,1
0.0385791,0.3798319,808603.6,0,0
0.0052448,0.3807692,2294359,0,1
0.0288368,0.3474655,1745809,0,1
0.0328587,0.4005164,1548505,0,1
0.03885,0.3776557,786505,0,1
0.0408163,0.3479592,567872.3,0,1
0.0340157,0.4041627,1295345,0,1
0.0512821,0.4058608,1368377,0,0
0.041567,0.4170113,1540280,0,0
0.0408764,0.3830421,1228617,0,1
0.0208774,0.2982171,1337307,0,0
0.0430303,0.364,1224263,0,1
0.0326899,0.3126484,1337433,0,0
0.0176559,0.3513499,755081.1,0,0
0.0177096,0.3347619,1337433,0,1
0.0400616,0.3376271,913035.4,0,0
0.0175791,0.3238306,1451210,0,1
0.0030053,0.3604408,2495765,0,1
0.0486258,0.3288372,1346052,0,0
0.0459433,0.3660215,788371.9,0,1
0.0470683,0.3825641,2050694,0,0
0.0337044,0.3446259,2495765,0,1
0.0419989,0.3577778,824736,0,1
0.0359609,0.3152321,1033457,0,1
0.0052448,0.3369597,1768994,0,1
0.0276542,0.3378088,1396221,0,1
0.0328587,0.3567068,1193927,0,1
0.03885,0.3338462,606410.3,0,1
0.0408163,0.3041497,437840.3,0,0
0.0349902,0.3047003,961272.3,0,1
0.0408764,0.3392326,947286.9,0,1
0.0634803,0.3787643,1012941,1,1
0.0266029,0.3418947,515155.1,0,0
0.0249428,0.3787643,702534.6,0,1
0.0611747,0.3483295,851601.1,0,0
0.0229665,0.3865222,943766.7,0,1
0.0229665,0.3526773,485110,0,0
0.0229665,0.4178948,887913.9,0,1
0.0456938,0.3887281,865428.4,0,1
0.0244328,0.3759592,603190.9,0,0
0.0229665,0.348507,770119.1,0,1
0.0489405,0.4107519,999366.6,0,1
0.034722,0.4023775,820508.6,0,1
0.0515213,0.3614845,947918,0,1
0.0229665,0.3418947,648756.4,0,1
0.0229665,0.3565311,656493.6,0,1
0.0229665,0.3178947,489878.1,0,1
0.0256403,0.35613,703931.8,0,0
0.07962,0.335286,748695.6,0,0
0.0258679,0.3455543,603754.8,0,1
0.0339636,0.3888625,964622.8,0,1
0.0237117,0.3916652,924585.1,0,1
0.0259968,0.3778947,874631.8,0,1
0.0254918,0.377154,697103.4,0,1
0.0229665,0.3549318,651161.4,0,1
0.0269191,0.3744165,750422.9,0,1
0.0507115,0.3750376,905451.4,0,1
0.0263335,0.4493762,801345.1,0,0
0.0229665,0.3278947,661978,0,0
0.0229665,0.3360766,800925.6,0,1
0.0413417,0.3625756,673321.8,0,0
0.0229665,0.360319,701724.6,0,0
0.0352043,0.3640486,561770.1,0,1
0.0229665,0.3350376,454955.2,0,1
0.0705856,0.4047995,1007979,1,1
0.0229665,0.3178947,463614.9,0,1
0.0453546,0.3761037,737767.6,0,1
0.0329097,0.3522697,386289.9,0,0
0.057205,0.377635,708121,1,1
0.024387,0.3835197,599396.9,0,0
0.0637828,0.4087111,837819.1,1,1
0.0236449,0.4208798,640575.8,0,1
0.0252392,0.3503947,616258.8,0,1
0.0512684,0.3594042,907192,0,1
0.028017,0.3512281,485867.6,0,0
0.026885,0.3972051,914493.3,0,1
0.0405138,0.2775362,832272.1,0,1
0.0325758,0.3375,1173324,0,0
0.0400616,0.3409604,1435500,0,1
0.0175791,0.3271639,2281633,0,1
0.0285548,0.2602564,778846.4,0,0
0.0566535,0.234058,615157.5,0,0
0.0314685,0.2978632,2102750,0,1
0.0057194,0.3398455,2176569,0,1
0.0359609,0.3185654,1624830,0,0
0.0052448,0.340293,2781262,0,1
0.0488077,0.3379781,1345391,0,0
0.0328587,0.3600402,1877126,0,1
0.0342385,0.2764069,581819.8,0,1
0.0512821,0.3653846,1658771,0,1
0.041567,0.3765351,1867154,0,1
0.0343593,0.3009186,955304.4,0,1
0.036031,0.3056911,907588.4,0,1
0.0208774,0.3293282,1157477,0,0
0.0176559,0.382461,653543.6,0,1
0.0400616,0.3687382,790257.4,0,1
0.0175791,0.3549417,1256062,0,1
0.0486258,0.3599483,1165045,0,1
0.0314685,0.325641,1157585,0,1
0.0057194,0.3676233,1198223,0,1
0.0459433,0.3971326,682357.8,0,1
0.0470683,0.4136752,1774933,0,1
0.0419989,0.3888889,713831.9,0,1
0.0110772,0.3730159,1165045,0,1
0.0471698,0.3284067,617771.1,0,0
0.0359609,0.3463432,894485.3,0,1
0.0052448,0.3680708,1531113,0,1
0.0288368,0.334767,1165045,0,0
0.0328587,0.3878179,1033377,0,1
0.03885,0.3649573,524864.9,0,1
0.0408163,0.3352608,378962.9,0,1
0.041567,0.4043129,1027888,0,1
0.0408764,0.3703437,819903,0,1
0.0230419,0.3086933,904489.3,0,1
0.0348544,0.3231246,904574.2,0,1
0.0198204,0.3618261,510700,0,1
0.0198741,0.3452381,904574.2,0,1
0.0422261,0.3481033,617532.5,0,0
0.0349567,0.312381,811145.6,0,1
0.0507903,0.3393134,910403.6,0,1
0.0078839,0.3469884,936330.3,0,1
0.0264414,0.2829004,1688014,0,0
0.0481078,0.3764977,533216.3,0,1
0.0358689,0.355102,1688014,0,1
0.0426475,0.3386533,555820.6,0,1
